dependent variable,reg_spec,n_lags,value,t-statistic,significance,LB (90.00% ci),UB (90.00% ci),p_val,index
Kentucky,gjr_mfh_bonds,3,4.560689993742304e-05,0.5312864877481185,0,-9.577730791053576e-05,0.0001869911077853818,0.5953878476511485,13
Alaska,gjr_mfh_bonds,3,1.3030439469366258e-05,0.5758720793728822,0,-2.4237223669116704e-05,5.0298102607849204e-05,0.5648856844650383,14
Missouri,gjr_mfh_bonds,3,3.6556426237336096e-05,0.11345732029059417,0,-0.0004941206543987267,0.0005672335068733987,0.9097003440804403,15
Idaho,gjr_mfh_bonds,3,4.1371121936033815e-05,1.1371427912117111,0,-1.855020427843829e-05,0.00010129244815050589,0.2558654882295426,16
Virginia,gjr_mfh_bonds,3,-8.803698105694084e-06,-0.616325474172155,0,-3.233002589539145e-05,1.4722629684003277e-05,0.5378789614457515,17
North Dakota,gjr_mfh_bonds,3,-1.7856945437040417e-05,-0.7017123622625511,0,-5.9769792698898455e-05,2.40559018248176e-05,0.4830904675306371,18
South Carolina,gjr_mfh_bonds,3,-2.2195669388630585e-05,-2.0867831240158528,1,-3.97138924575223e-05,-4.677446319738877e-06,0.037266950156760625,19
Kansas,gjr_mfh_bonds,3,-0.00011060481187427908,-0.7893790712837023,0,-0.00034137916080399506,0.00012016953705543682,0.43015625455717243,20
Arkansas,gjr_mfh_bonds,3,-4.874981485616762e-05,-0.9801189151400376,0,-0.0001306704518875294,3.317082217519414e-05,0.3273641142974295,21
Colorado,gjr_mfh_bonds,3,2.0816281051723993e-05,0.09540309813588617,0,-0.00033855203567360816,0.00038018459777705604,0.9240218041519157,22
Texas,gjr_mfh_bonds,3,-0.00013592025911841074,-0.4786112319447341,0,-0.0006036558616533527,0.00033181534341653095,0.632363830561733,23
North Carolina,gjr_mfh_bonds,3,-0.0004288644969913003,-1.6377799861268454,0,-0.0008601488044069137,2.4198104243129226e-06,0.1019144497628015,24
Tennessee,gjr_mfh_bonds,3,-7.145763036025289e-05,-1.0102376112007165,0,-0.0001879571669339667,4.504190621346087e-05,0.3127285484109681,25
California,gjr_mfh_bonds,3,0.00014285665298356372,0.21161982331288073,0,-0.0009689857784816965,0.0012546990844488235,0.8324648899087579,26
Arizona,gjr_mfh_bonds,3,-0.00020105181784229725,-1.7880296569981782,1,-0.00038624816105623124,-1.585547462836328e-05,0.07420119592556929,27
Ohio,gjr_mfh_bonds,3,-0.0005139747180095966,-1.2338042208927578,0,-0.001200086103362251,0.0001721366673430577,0.21768760590068736,28
Pennsylvania,gjr_mfh_bonds,3,-0.0003213267295908896,-1.060389087780417,0,-0.0008204188631794442,0.00017776540399766483,0.2893312785626385,29
Florida,gjr_mfh_bonds,3,-0.0005477649586779151,-0.6535072298049588,0,-0.0019282858099501081,0.0008327558925942773,0.5136427105381238,30
United States,gjr_mfh_bonds,1,-5.433150984654803e-05,-0.6335393169508364,0,-0.00019557683729702415,8.691381760392804e-05,0.5265861156227709,0
New York,gjr_mfh_bonds,1,0.00011146980904226423,0.340926350988658,0,-0.00042703870588339164,0.0006499783239679198,0.7332601702354169,1
Wisconsin,gjr_mfh_bonds,1,0.0004122455062407206,0.5535454863154678,0,-0.0008143419080848535,0.0016388329205662942,0.5800647034098283,2
New Jersey,gjr_mfh_bonds,1,0.0009691877938484281,2.1572763858519424,1,0.0002292451890036596,0.0017091303986931964,0.031319941108858274,3
Michigan,gjr_mfh_bonds,1,-8.112523028379836e-05,-0.2953980514706309,0,-0.0005334435774108129,0.000371193116843216,0.7677764295202807,4
Washington,gjr_mfh_bonds,1,0.0007723773781277829,1.4426565316368036,0,-0.00010940717526839437,0.0016541619315239597,0.1495594918425962,5
Illinois,gjr_mfh_bonds,1,0.00032192470781383377,1.5589997041154497,0,-1.8173360481716326e-05,0.0006620227761093837,0.11944331422815702,6
Oregon,gjr_mfh_bonds,1,9.046870035461534e-05,0.837866985123299,0,-8.736708662893216e-05,0.00026830448733816274,0.40238816805134214,7
Maryland,gjr_mfh_bonds,1,4.157200699344571e-05,0.8089983892008737,0,-4.306284178640231e-05,0.0001262068557732937,0.4187878462932937,8
Minnesota,gjr_mfh_bonds,1,-3.9040550338648573e-05,-0.31793717198251953,0,-0.00024128215942935353,0.0001632010587520563,0.75062634613974,9
Alabama,gjr_mfh_bonds,1,2.897093084769327e-05,1.290747391022769,0,-7.996313777195598e-06,6.593817547258212e-05,0.19721261081252073,10
Utah,gjr_mfh_bonds,1,7.235459778009515e-05,1.1469922119522542,0,-3.1542054078210325e-05,0.0001762512496384006,0.25177230076168367,11
Massachusetts,gjr_mfh_bonds,1,-4.2241823381092987e-05,-0.4280982206822233,0,-0.00020475744801102364,0.0001202738012488376,0.6687098052250913,12
Kentucky,gjr_mfh_bonds,1,4.374082793393886e-05,0.694038849947278,0,-6.005959080547092e-05,0.0001475412466733486,0.4878854991443693,13
Alaska,gjr_mfh_bonds,1,2.518285852883918e-05,1.5785931275862046,0,-1.091414329180933e-06,5.1457131386859284e-05,0.1148760674275855,14
Missouri,gjr_mfh_bonds,1,-1.997646035190657e-05,-0.09741295797667364,0,-0.00035772827760701385,0.00031777535690320064,0.9224260240960243,15
Idaho,gjr_mfh_bonds,1,3.131091422970998e-07,0.016358381426443438,0,-3.1211615797212094e-05,3.183783408180628e-05,0.9869530907066091,16
Virginia,gjr_mfh_bonds,1,-9.707098309910795e-06,-0.5452728340402606,0,-3.902760387875189e-05,1.961340725893029e-05,0.5857376152844314,17
North Dakota,gjr_mfh_bonds,1,9.945635518940675e-06,0.6572309974095762,0,-1.497794246989507e-05,3.486921350777641e-05,0.5112459891851602,18
South Carolina,gjr_mfh_bonds,1,-1.6190955297842387e-05,-2.1446891855562904,1,-2.862475879763045e-05,-3.7571517980543288e-06,0.03231740981016906,19
Kansas,gjr_mfh_bonds,1,4.9351691172468836e-05,0.5925087737084528,0,-8.78322077077102e-05,0.00018653559005264782,0.5536991299621379,20
Arkansas,gjr_mfh_bonds,1,2.0287081508375005e-05,0.7310616011923994,0,-2.5417684364964618e-05,6.59918473817146e-05,0.4649833955823268,21
Colorado,gjr_mfh_bonds,1,-0.00011006228070272539,-0.5786351934769071,0,-0.0004233400308671064,0.00020321546946165545,0.5630193732824582,22
Texas,gjr_mfh_bonds,1,-4.2636319040034154e-05,-0.1532990367532122,0,-0.0005007108705741949,0.0004154382324941264,0.8782061413160664,23
North Carolina,gjr_mfh_bonds,1,-0.00016934580294781403,-0.9374799803973249,0,-0.00046686043055183056,0.00012816882465620233,0.3488313964225225,24
Tennessee,gjr_mfh_bonds,1,3.074615484552834e-05,0.8528555085456315,0,-2.862988643879784e-05,9.01221961298545e-05,0.3940278568275657,25
California,gjr_mfh_bonds,1,1.8600014440566315e-05,0.030676486570045944,0,-0.0009800275548651556,0.0010172275837462877,0.9755361886272329,26
Arizona,gjr_mfh_bonds,1,-0.00013261392209507362,-1.7710639681293203,1,-0.00025593881866231127,-9.289025527836029e-06,0.07698023820233013,27
Ohio,gjr_mfh_bonds,1,-0.00022501438401419062,-0.5294429914369714,0,-0.0009249965339858374,0.00047496776595745585,0.5966641459626727,28
Pennsylvania,gjr_mfh_bonds,1,-3.204585642099549e-05,-0.1388429973857625,0,-0.00041218604824925587,0.0003480943354072647,0.8896136980336218,29
Florida,gjr_mfh_bonds,1,-0.0007152167267722739,-0.9722412292281286,0,-0.0019268174295042537,0.0004963839759597054,0.3312625916182417,30
United States,gjr_smfh_crsp,12,-0.0002178273392686784,-0.790107834569779,0,-0.0006719154747275877,0.00023626079619023073,0.42973782463680266,0
California,gjr_smfh_crsp,12,0.009199455191202587,2.775184476142244,1,0.0037395589802591027,0.01465935140214607,0.005667290007463022,1
Florida,gjr_smfh_crsp,12,0.008500484044722456,2.019465526998225,1,0.0015674816732203969,0.015433486416224513,0.043827235938515674,2
Washington,gjr_smfh_crsp,12,0.0033793308100886496,1.883875032632848,1,0.00042477121915994323,0.006333890401017355,0.060004564587897935,3
Kansas,gjr_smfh_crsp,12,0.0025141784679109146,1.5479645980164671,0,-0.00016097816068154098,0.005189335096503369,0.12209200433156453,4
Ohio,gjr_smfh_crsp,12,0.0024068998421952004,2.387541757301489,1,0.0007464675205147656,0.004067332163875634,0.017231219171810253,5
Illinois,gjr_smfh_crsp,12,0.0022415617868260544,1.9038399997150812,1,0.0003023090927584133,0.004180814480893694,0.05734919879219791,6
Missouri,gjr_smfh_crsp,12,0.002107235370675691,1.5236293067396829,0,-0.00017073392517680383,0.004385204666528185,0.12806217682304988,7
Oregon,gjr_smfh_crsp,12,0.002014616732334302,1.7464786581067158,1,0.00011466184162008011,0.003914571623048523,0.08117538692760351,8
Kentucky,gjr_smfh_crsp,12,0.0017199817784695154,2.264177362105269,1,0.00046877946607755427,0.002971184090861476,0.023874591103806964,9
Iowa,gjr_smfh_crsp,12,0.0016128334328603066,2.064284859397914,1,0.0003259653591567047,0.002899701506563908,0.03936611673574819,10
Montana,gjr_smfh_crsp,12,0.0012605733761825652,2.9834298335550047,1,0.0005646419660096024,0.001956504786355528,0.0029515689086414554,11
Minnesota,gjr_smfh_crsp,12,0.0009898024468324657,1.4284490836260384,0,-0.00015149250031081538,0.0021310973939757463,0.15361776723504184,12
Colorado,gjr_smfh_crsp,12,0.0008637528753413434,1.5785151455827606,0,-3.7517070448806985e-05,0.0017650228211314935,0.11490828940557885,13
New York,gjr_smfh_crsp,12,0.0008040546191151677,0.8061182493753666,0,-0.0008388068135211033,0.002446916051751438,0.42045402135313825,14
Idaho,gjr_smfh_crsp,12,0.0007572465998374751,1.5622994704925672,0,-4.1092100375941776e-05,0.0015555853000508916,0.11867863243853138,15
Nebraska,gjr_smfh_crsp,12,0.0006949491260708127,1.9170898894815374,1,9.787992054160056e-05,0.0012920183316000246,0.05564158145186893,16
Alaska,gjr_smfh_crsp,12,0.0005105412940946683,2.6815082296137467,1,0.00019694864278165897,0.0008241339454076776,0.007505365528071906,17
Utah,gjr_smfh_crsp,12,0.0005018188674116871,1.287919585641802,0,-0.00013994073338755833,0.0011435784682109324,0.19820822966298168,18
Massachusetts,gjr_smfh_crsp,12,0.0004945058918067067,0.47759735824512495,0,-0.001210884024373106,0.0021998958079865183,0.6330889447354275,19
Arkansas,gjr_smfh_crsp,12,0.00047796222279282956,1.1745679157583229,0,-0.0001922765916702116,0.0011482010372558704,0.24057518537711964,20
Wisconsin,gjr_smfh_crsp,12,0.0004455730107594605,0.364880700303686,0,-0.001565751380686346,0.002456897402205266,0.7153129196119199,21
Texas,gjr_smfh_crsp,12,0.0003996442727536535,0.8360699063876977,0,-0.00038766458595763904,0.0011869531314649456,0.40340669449643096,22
Connecticut,gjr_smfh_crsp,12,0.0003132010716791452,1.3231161912841853,0,-7.66865000547833e-05,0.0007030886434130736,0.18623757707008926,23
Georgia,gjr_smfh_crsp,12,0.0001496918221409628,2.224980239682898,1,3.888001108671586e-05,0.00026050363319520973,0.02640703076455675,24
Virginia,gjr_smfh_crsp,12,0.00011020551632218777,1.3461378496166627,0,-2.4637337155708098e-05,0.00024504836980008356,0.17870271905980895,25
Michigan,gjr_smfh_crsp,12,8.424792775930389e-05,1.8440903507588169,1,9.000584985848487e-06,0.00015949527053275928,0.0656010084627181,26
New Jersey,gjr_smfh_crsp,12,6.291395653971327e-05,0.048164949643329305,0,-0.002088529931309972,0.0022143578443893975,0.9615988026647313,27
Delaware,gjr_smfh_crsp,12,5.458099101924362e-05,1.069594073760171,0,-2.9468785894332992e-05,0.0001386307679328202,0.28517826319339057,28
Louisiana,gjr_smfh_crsp,12,3.328624037393802e-05,0.519152409334262,0,-7.231864449688261e-05,0.0001388911252447586,0.6038219054415022,29
South Carolina,gjr_smfh_crsp,12,-6.961538162039647e-06,-0.060330922153710234,0,-0.00019701657375339484,0.00018309349742931546,0.9519096457782805,30
Tennessee,gjr_smfh_crsp,12,-2.522751617870398e-05,-0.6359713375993425,0,-9.05632971370752e-05,4.0108264779667216e-05,0.525007214966529,31
Arizona,gjr_smfh_crsp,12,-3.839090258341398e-05,-0.3055430836109836,0,-0.00024534308068566954,0.0001685612755188415,0.760045251738616,32
North Carolina,gjr_smfh_crsp,12,-0.00010954755059704125,-0.3269486534531067,0,-0.0006614181459208059,0.0004423230447267232,0.7438064554573054,33
Indiana,gjr_smfh_crsp,12,-0.00017968230014260827,-0.27658950074023403,0,-0.0012496822178015873,0.0008903176175163703,0.7821786400126565,34
Pennsylvania,gjr_smfh_crsp,12,-0.00035019570959512916,-0.5786565428059957,0,-0.0013469866663614733,0.0006465952471712145,0.5630108731253105,35
United States,gjr_smfh_crsp,9,-0.00024168624399773019,-1.1002217249996442,0,-0.0006034964058998797,0.00012012391790441922,0.2716181075029809,0
California,gjr_smfh_crsp,9,0.00739569021568999,2.2531085058312237,1,0.0019893216583879315,0.012802058772992047,0.02456466344395758,1
Florida,gjr_smfh_crsp,9,0.005905944727270693,1.8254886550334548,1,0.000577269101065243,0.011234620353476141,0.06835818598244181,2
Washington,gjr_smfh_crsp,9,0.0035155322102832075,2.3728674466294737,1,0.0010753253297174866,0.005955739090848927,0.017922901472231745,3
Kansas,gjr_smfh_crsp,9,0.002568149594727295,1.7797464380474695,1,0.00019146675975754632,0.004944832429697042,0.07555623268686329,4
Ohio,gjr_smfh_crsp,9,0.002327038240244407,2.373201942832733,1,0.000712018373209693,0.00394205810727912,0.017906811948073642,5
Illinois,gjr_smfh_crsp,9,0.0026139691145688473,2.3318795460107067,1,0.0007676643814218699,0.004460273847715824,0.01999306834995318,6
Missouri,gjr_smfh_crsp,9,0.0014818568632907689,1.3519134411224334,0,-0.0003235139379945244,0.0032872276645760615,0.17684469853017704,7
Oregon,gjr_smfh_crsp,9,0.0015046876075155457,1.6090329128802818,0,-3.555970853390375e-05,0.0030449349235649945,0.10806522436309418,8
Kentucky,gjr_smfh_crsp,9,0.0014531925467303195,2.1808222176825924,1,0.0003556738105879593,0.002550711282872679,0.02953260547958836,9
Iowa,gjr_smfh_crsp,9,0.0010146593700032912,1.431366468217895,0,-0.0001528986610084659,0.0021822174010150477,0.15277667123937877,10
Montana,gjr_smfh_crsp,9,0.0008675589511404211,2.428848727189626,1,0.00027924713363958046,0.0014558707686412615,0.01540050577137353,11
Minnesota,gjr_smfh_crsp,9,0.0010086094052797153,1.5239990883725563,0,-8.14429324752701e-05,0.0020986617430347005,0.12796579172225475,12
Colorado,gjr_smfh_crsp,9,0.0009959212432790769,1.6753371703153077,1,1.6810499443640657e-05,0.001975031987114513,0.09431986025435668,13
New York,gjr_smfh_crsp,9,0.0009429831345320687,1.0341139422636818,0,-0.0005589291728170997,0.0024448954418812363,0.30144415026383253,14
Idaho,gjr_smfh_crsp,9,0.0007316148507343541,1.7421628349342457,1,3.9938683171666044e-05,0.001423291018297042,0.08192423571160168,15
Nebraska,gjr_smfh_crsp,9,0.00022284526368576251,0.8137668112865455,0,-0.00022819205706751483,0.0006738825844390397,0.41605846829015203,16
Alaska,gjr_smfh_crsp,9,0.00026433993017562174,2.1835887037981645,1,6.49510307229325e-05,0.0004637288296283109,0.02932762851614834,17
Utah,gjr_smfh_crsp,9,0.00041383845612178653,1.1751441699984806,0,-0.00016618925018355493,0.0009938661624271277,0.24034122371013944,18
Massachusetts,gjr_smfh_crsp,9,0.0005130174777419922,0.5039077402843589,0,-0.001163816926446736,0.00218985188193072,0.6144865945534526,19
Arkansas,gjr_smfh_crsp,9,0.0004866613801219064,1.3295692576219553,0,-0.00011621041033375607,0.0010895331705775687,0.18409834705324934,20
Wisconsin,gjr_smfh_crsp,9,0.0013864831167217833,1.2036194040336328,0,-0.0005108100789275277,0.0032837763123710934,0.22914829077867616,21
Texas,gjr_smfh_crsp,9,0.00019432199649436447,0.3781003262999812,0,-0.0006521721433546109,0.0010408161363433394,0.7054720185200243,22
Connecticut,gjr_smfh_crsp,9,0.0002657169452386399,1.3990500503763217,0,-4.710343803235881e-05,0.0005785373285096384,0.16224602431969526,23
Georgia,gjr_smfh_crsp,9,8.564983226848268e-05,1.808599860036584,1,7.650107875890034e-06,0.00016364955666107529,0.07094711912949503,24
Virginia,gjr_smfh_crsp,9,7.971762947977994e-05,1.2661637142189142,0,-2.398112896483172e-05,0.00018341638792439155,0.2058805398128134,25
Michigan,gjr_smfh_crsp,9,7.761095351699081e-05,1.621637432255987,0,-1.216646229917597e-06,0.0001564385532638992,0.10533650789726834,26
New Jersey,gjr_smfh_crsp,9,0.0009488267636052752,0.7795851198026355,0,-0.0010557949470457544,0.002953448474256304,0.43590165313444174,27
Delaware,gjr_smfh_crsp,9,5.62880621259984e-05,1.1909871869327515,0,-2.1554702572663937e-05,0.0001341308268246607,0.23406696894323176,28
Louisiana,gjr_smfh_crsp,9,2.725497360834378e-05,0.5105187493539417,0,-6.067624934653811e-05,0.00011518619656322563,0.6098508921065959,29
South Carolina,gjr_smfh_crsp,9,-1.140945490807086e-07,-0.0010814795822740799,0,-0.00017387641832902948,0.000173648229230868,0.9991374159902904,30
Tennessee,gjr_smfh_crsp,9,-1.3354583024578683e-05,-0.3882471554175043,0,-7.000865033454218e-05,4.32994842853848e-05,0.6979525487730944,31
Arizona,gjr_smfh_crsp,9,-4.090559362787316e-05,-0.4502030704044408,0,-0.00019055785756803684,0.00010874667031229046,0.6527050255752789,32
North Carolina,gjr_smfh_crsp,9,-0.00013886683573353454,-0.4806463165340424,0,-0.0006147298655819745,0.0003369961941149053,0.6309198073839846,33
Indiana,gjr_smfh_crsp,9,-0.00035257087332768965,-0.6606856755093645,0,-0.0012315136163970407,0.000526371869741661,0.5090337871025734,34
Pennsylvania,gjr_smfh_crsp,9,0.00013963426134773688,0.25453054081948706,0,-0.0007639343503751479,0.0010432028730706215,0.7991613307262115,35
United States,gjr_smfh_crsp,6,-0.00026518538624568315,-1.4065250247281937,0,-0.0005757172456421307,4.5346473150764265e-05,0.16001332884206576,0
California,gjr_smfh_crsp,6,0.00583744257136538,1.8846202825656686,1,0.0007358849054956498,0.010939000237235109,0.05989637443280493,1
Florida,gjr_smfh_crsp,6,0.003512137577449239,1.362316106184472,0,-0.0007340352657017506,0.0077583104206002266,0.17353757237376244,2
Washington,gjr_smfh_crsp,6,0.003289068536681605,2.5726451128305587,1,0.0011833657002345657,0.005394771373128644,0.010297990866682039,3
Kansas,gjr_smfh_crsp,6,0.0017267319798627092,1.4474434396373086,0,-0.00023810883067282643,0.003691572790398244,0.14822173651367931,4
Ohio,gjr_smfh_crsp,6,0.00232497610720281,2.084953289965117,1,0.0004883269482503642,0.0041616252661552545,0.03743638422017459,5
Illinois,gjr_smfh_crsp,6,0.002620168308947602,2.2007808590523963,1,0.0006592638721481729,0.00458107274574703,0.028078272569815654,6
Missouri,gjr_smfh_crsp,6,0.001256087789476142,1.4504690842481514,0,-0.000170227563803943,0.002682403142756226,0.14737696421823965,7
Oregon,gjr_smfh_crsp,6,0.0007623058913321048,1.095776117837256,0,-0.00038350114556555696,0.001908112928229766,0.27355469484515926,8
Kentucky,gjr_smfh_crsp,6,0.00063976266762682,1.633884820355598,0,-5.1508733939485164e-06,0.0012846762086475884,0.10273396388371858,9
Iowa,gjr_smfh_crsp,6,0.0002327564210246492,0.4093991754060196,0,-0.0007036378476880413,0.0011691506897373394,0.6823723429511455,10
Montana,gjr_smfh_crsp,6,0.0008222130189677395,2.630792867787729,1,0.00030745664475268224,0.0013369693931827966,0.008706537707668494,11
Minnesota,gjr_smfh_crsp,6,0.0007894272907166376,1.3870921980030833,0,-0.0001479422707428554,0.00172679685217613,0.1658564043299391,12
Colorado,gjr_smfh_crsp,6,0.0006633290741029578,1.326131159308455,0,-0.00016051798056412544,0.0014871761287700406,0.18523002946270006,13
New York,gjr_smfh_crsp,6,0.0006180131487438121,0.7357356785479352,0,-0.0007654893182665746,0.002001515615754198,0.4621387273598565,14
Idaho,gjr_smfh_crsp,6,0.0007775185343546797,2.002062503117438,1,0.0001378762604025976,0.0014171608083067616,0.045664469442169064,15
Nebraska,gjr_smfh_crsp,6,-0.000267043607054701,-0.9041261613426466,0,-0.0007535148687781849,0.00021942765466878258,0.3662404429406725,16
Alaska,gjr_smfh_crsp,6,0.00020506010609762037,1.9063220355873394,1,2.789061015999171e-05,0.000382229602035249,0.05701885343220092,17
Utah,gjr_smfh_crsp,6,0.0003140369043086738,1.0895745456158925,0,-0.0001606724378224314,0.0007887462464397788,0.2762766199936397,18
Massachusetts,gjr_smfh_crsp,6,0.0004633474846436449,0.5481970595007758,0,-0.0009287644216877933,0.0018554593909750827,0.5837318761521981,19
Arkansas,gjr_smfh_crsp,6,0.00024904310615790745,0.7754597402073306,0,-0.00027991260293583505,0.0007779988152516497,0.43833068587035395,20
Wisconsin,gjr_smfh_crsp,6,0.0012646719351898602,1.2531039418517627,0,-0.0003975722591142998,0.0029269161294940196,0.21058749017605205,21
Texas,gjr_smfh_crsp,6,0.0002584835276815302,0.603874204713567,0,-0.00044651860931451824,0.0009634856646775783,0.5461234823305676,22
Connecticut,gjr_smfh_crsp,6,0.00012676762288711433,0.8131703720618706,0,-0.00012999443025524837,0.00038352967602947694,0.41639766448068594,23
Georgia,gjr_smfh_crsp,6,7.530784233817256e-05,1.8778015582993453,1,9.254537817118453e-06,0.00014136114685922666,0.060825039149626337,24
Virginia,gjr_smfh_crsp,6,2.8660371663817703e-05,0.6217743696496344,0,-4.7259076367162535e-05,0.00010457981969479792,0.5342932676077305,25
Michigan,gjr_smfh_crsp,6,0.00012956762564806529,2.261446623135634,1,3.520191853125559e-05,0.00022393333276487495,0.0240385343683458,26
New Jersey,gjr_smfh_crsp,6,0.0008308247903138903,0.827274874905363,0,-0.0008232824089187097,0.0024849319895464896,0.4083640092414944,27
Delaware,gjr_smfh_crsp,6,4.340291404018901e-05,1.04403377034394,0,-2.5068355761685422e-05,0.00011187418384206342,0.2968312047212207,28
Louisiana,gjr_smfh_crsp,6,-4.5650241306758455e-06,-0.1138197700586924,0,-7.062363145710197e-05,6.149358319575025e-05,0.9094133958015298,29
South Carolina,gjr_smfh_crsp,6,6.352438063689942e-05,0.6948662975528433,0,-8.704727687238786e-05,0.0002140960381461866,0.48737033134534924,30
Tennessee,gjr_smfh_crsp,6,-1.2990795194822664e-05,-0.39908941191025504,0,-6.660372858902807e-05,4.062213819938272e-05,0.6899493928388392,31
Arizona,gjr_smfh_crsp,6,-2.450021149851556e-05,-0.3579040383794838,0,-0.00013724780331578396,8.824738031875279e-05,0.7205233304398193,32
North Carolina,gjr_smfh_crsp,6,-9.201551504799479e-05,-0.3340774817288971,0,-0.0005456623632969636,0.0003616313332009739,0.7384214385123369,33
Indiana,gjr_smfh_crsp,6,-0.0005522521499866889,-1.1683544587960246,0,-0.0013307668812975156,0.00022626258132413767,0.2430627090181403,34
Pennsylvania,gjr_smfh_crsp,6,0.00021422100541807778,0.43182522682401314,0,-0.0006028467713843183,0.0010312887822204735,0.666001797619963,35
United States,gjr_smfh_crsp,3,-3.6776035200336815e-05,-0.22812397655526345,0,-0.00030229350067652105,0.0002287414302758473,0.8196161023741819,0
California,gjr_smfh_crsp,3,0.005360951382714563,1.6065164534456984,0,-0.00013516362272019983,0.010857066388149324,0.10860888832538285,1
Florida,gjr_smfh_crsp,3,-0.0005341031965906476,-0.29310678035931226,0,-0.0035353273507638156,0.002467120957582519,0.769526909632525,2
Washington,gjr_smfh_crsp,3,0.0023340133737859317,2.7453676275338523,1,0.000933775073247896,0.0037342516743239665,0.006198520948669239,3
Kansas,gjr_smfh_crsp,3,0.0009349394784600517,1.3150905971539886,0,-0.0002359797738673929,0.002105858730787496,0.18890764125731363,4
Ohio,gjr_smfh_crsp,3,0.0011944087667689809,1.301129411803055,0,-0.0003175209706407934,0.0027063385041787547,0.19363983417668296,5
Illinois,gjr_smfh_crsp,3,0.0019306451740387317,1.9583440778628887,1,0.0003069197697467842,0.0035543705783306788,0.05058415650163761,6
Missouri,gjr_smfh_crsp,3,0.0013663038951105587,1.6306883347130303,0,-1.3684590673022998e-05,0.00274629238089414,0.10340336516664173,7
Oregon,gjr_smfh_crsp,3,0.0006406120297075026,1.5344902240565341,0,-4.697881373727671e-05,0.0013282028731522815,0.1253583602346744,8
Kentucky,gjr_smfh_crsp,3,0.000553211688141792,1.4610668741647455,0,-7.040879822772762e-05,0.0011768321745113113,0.14444325281853376,9
Iowa,gjr_smfh_crsp,3,-0.00015986681151717046,-0.42376846592840045,0,-0.0007812060742702148,0.00046147245123587363,0.6718641207919966,10
Montana,gjr_smfh_crsp,3,0.0004500222268298444,1.602065433415815,0,-1.2628059260459483e-05,0.0009126725129201481,0.10958971002789197,11
Minnesota,gjr_smfh_crsp,3,0.0006537583321755301,1.2946373388093853,0,-0.00017794459387860653,0.0014854612582296664,0.19586982417872734,12
Colorado,gjr_smfh_crsp,3,0.0006577909279051684,1.3889037356925233,0,-0.00012224544512412516,0.0014378273009344616,0.1653012296875569,13
New York,gjr_smfh_crsp,3,0.0002835159874615158,0.3283465636273847,0,-0.001138630061662228,0.001705662036585259,0.7427472773814774,14
Idaho,gjr_smfh_crsp,3,0.00022120918665618052,0.926093707500186,0,-0.0001722025810920725,0.0006146209544044334,0.3547146377902237,15
Nebraska,gjr_smfh_crsp,3,-2.1253072080528064e-05,-0.09233300761351936,0,-0.0004003618617008909,0.0003578557175398346,0.9264597318034562,16
Alaska,gjr_smfh_crsp,3,0.00011596401624733749,1.468921133432065,0,-1.4060093769218367e-05,0.00024598812626389327,0.142300868949937,17
Utah,gjr_smfh_crsp,3,0.00011134039914420478,0.6675037027499651,0,-0.00016338462202886814,0.0003860654203172776,0.5046691873006721,18
Massachusetts,gjr_smfh_crsp,3,0.00023776184193281016,0.3964686652909414,0,-0.0007499548850269399,0.0012254785688925597,0.6918794627151792,19
Arkansas,gjr_smfh_crsp,3,-0.00020262823155220655,-1.236210346116762,0,-0.00047259275779401187,6.733629468959866e-05,0.2167926737165664,20
Wisconsin,gjr_smfh_crsp,3,0.0010830900556259542,1.22983520664873,0,-0.00036740671987743547,0.0025335868311293433,0.21916964908385927,21
Texas,gjr_smfh_crsp,3,0.00020390523106498504,0.4797191197946434,0,-0.0004961631454184335,0.0009039736075484034,0.6315761282982715,22
Connecticut,gjr_smfh_crsp,3,9.69515197931855e-05,0.9418430204699145,0,-7.258966680022885e-05,0.0002664927063865998,0.34659608938850495,23
Georgia,gjr_smfh_crsp,3,5.138268764397473e-05,1.3921919866291774,0,-9.405165842983784e-06,0.00011217054113093323,0.16430387423479975,24
Virginia,gjr_smfh_crsp,3,3.637071259195713e-05,1.0826435829116958,0,-1.895989315060259e-05,9.170131833451681e-05,0.27933732889666407,25
Michigan,gjr_smfh_crsp,3,0.00014163484811441867,2.5230895427068223,1,4.917853344713783e-05,0.00023409116278169946,0.011852005231702378,26
New Jersey,gjr_smfh_crsp,3,0.00103142427895905,1.1599631600752611,0,-0.0004330854951933409,0.0024959340531114406,0.2464570381339417,27
Delaware,gjr_smfh_crsp,3,4.340403693531064e-05,1.2749461792199723,0,-1.2666845807087682e-05,9.947491967770894e-05,0.20274889812013885,28
Louisiana,gjr_smfh_crsp,3,-4.3692797838353205e-05,-1.1942927689801988,0,-0.00010394850300632287,1.656290732961645e-05,0.2327656986967679,29
South Carolina,gjr_smfh_crsp,3,5.833748675342655e-06,0.10955474816035457,0,-8.186949001573182e-05,9.353698736641708e-05,0.9127937205071501,30
Tennessee,gjr_smfh_crsp,3,2.2667426286117914e-05,0.5506290878574093,0,-4.5134523474627244e-05,9.046937604686305e-05,0.582062642316429,31
Arizona,gjr_smfh_crsp,3,4.066043237262265e-05,0.73356445632107,0,-5.063159108177291e-05,0.00013195245582701818,0.46345844015515403,32
North Carolina,gjr_smfh_crsp,3,-0.00012110933836345872,-0.5801826044818881,0,-0.0004649142280430181,0.0002226955513161005,0.5619771267296207,33
